Feature
126,ENSMUSG00000036890
127,ENSMUSG00000089862
128,ENSMUSG00000114709
129,ENSMUSG00000049357
130,ENSMUSG00000024134
131,ENSMUSG00000028699
132,ENSMUSG00000029128
133,ENSMUSG00000044244
134,ENSMUSG00000052749
135,ENSMUSG00000079364
136,ENSMUSG00000021198
137,ENSMUSG00000020273
138,ENSMUSG00000026971
139,ENSMUSG00000027890
140,ENSMUSG00000073209
141,ENSMUSG00000117358
142,ENSMUSG00000000167
143,ENSMUSG00000033967
144,ENSMUSG00000031758
145,ENSMUSG00000059901
146,ENSMUSG00000020907
147,ENSMUSG00000029378
148,ENSMUSG00000039349
149,ENSMUSG00000061531
150,ENSMUSG00000033955
151,ENSMUSG00000026315
152,ENSMUSG00000038010
153,ENSMUSG00000020447
154,ENSMUSG00000115008
155,ENSMUSG00000052221
156,ENSMUSG00000028883
157,ENSMUSG00000043065
158,ENSMUSG00000021751
159,ENSMUSG00000097463
160,ENSMUSG00000030323
161,ENSMUSG00000074052
162,ENSMUSG00000064181
163,ENSMUSG00000118018
164,ENSMUSG00000024972
165,ENSMUSG00000020184
166,ENSMUSG00000074634
167,ENSMUSG00000116114
168,ENSMUSG00000033177
169,ENSMUSG00000038217
170,ENSMUSG00000035790
171,ENSMUSG00000032528
172,ENSMUSG00000025404
173,ENSMUSG00000057967
174,ENSMUSG00000071550
175,ENSMUSG00000028860
176,ENSMUSG00000018479
177,ENSMUSG00000092083
178,ENSMUSG00000022085
179,ENSMUSG00000097089
180,ENSMUSG00000039851
181,ENSMUSG00000113919
182,ENSMUSG00000086284
183,ENSMUSG00000020193
184,ENSMUSG00000109715
185,ENSMUSG00000031972
186,ENSMUSG00000046999
187,ENSMUSG00000085655
188,ENSMUSG00000115050
189,ENSMUSG00000047414
190,ENSMUSG00000039720
191,ENSMUSG00000022696
192,ENSMUSG00000086495
193,ENSMUSG00000100199
194,ENSMUSG00000070564
195,ENSMUSG00000091402
196,ENSMUSG00000044006
197,ENSMUSG00000062939
198,ENSMUSG00000056089
199,ENSMUSG00000038354
200,ENSMUSG00000019891
201,ENSMUSG00000056148
202,ENSMUSG00000031004
203,ENSMUSG00000028578
204,ENSMUSG00000073434
205,ENSMUSG00000093452
206,ENSMUSG00000047013
207,ENSMUSG00000051606
208,ENSMUSG00000085565
209,ENSMUSG00000045314
210,ENSMUSG00000084866
211,ENSMUSG00000035183
212,ENSMUSG00000051951
213,ENSMUSG00000113856
214,ENSMUSG00000033658
215,ENSMUSG00000093394
216,ENSMUSG00000029868
217,ENSMUSG00000098383
218,ENSMUSG00000045989
219,ENSMUSG00000047654
220,ENSMUSG00000040978
221,ENSMUSG00000047419
222,ENSMUSG00000086320
223,ENSMUSG00000103408
224,ENSMUSG00000024043
225,ENSMUSG00000006179
226,ENSMUSG00000086825
227,ENSMUSG00000024440
228,ENSMUSG00000053436
229,ENSMUSG00000100480
230,ENSMUSG00000035179
231,ENSMUSG00000015656
232,ENSMUSG00000005917
233,ENSMUSG00000039838
234,ENSMUSG00000032394
235,ENSMUSG00000101585
236,ENSMUSG00000005958
237,ENSMUSG00000028882
238,ENSMUSG00000000215
239,ENSMUSG00000115961
240,ENSMUSG00000062115
241,ENSMUSG00000038521
242,ENSMUSG00000022722
243,ENSMUSG00000056553
244,ENSMUSG00000067455
245,ENSMUSG00000038216
246,ENSMUSG00000029869
247,ENSMUSG00000039100
248,ENSMUSG00000023938
249,ENSMUSG00000031861
250,ENSMUSG00000004896
251,ENSMUSG00000033726
252,ENSMUSG00000042155
253,ENSMUSG00000032057
254,ENSMUSG00000112812
255,ENSMUSG00000117255
256,ENSMUSG00000008822
257,ENSMUSG00000063889
258,ENSMUSG00000030889
259,ENSMUSG00000098051
260,ENSMUSG00000028182
261,ENSMUSG00000061559
262,ENSMUSG00000071722
263,ENSMUSG00000090050
264,ENSMUSG00000053164
265,ENSMUSG00000117284
266,ENSMUSG00000020096
267,ENSMUSG00000040729
268,ENSMUSG00000110727
269,ENSMUSG00000097801
270,ENSMUSG00000041438
271,ENSMUSG00000113918
272,ENSMUSG00000022704
273,ENSMUSG00000069678
274,ENSMUSG00000022533
275,ENSMUSG00000079259
276,ENSMUSG00000040473
277,ENSMUSG00000035885
278,ENSMUSG00000109704
279,ENSMUSG00000061048
280,ENSMUSG00000005677
281,ENSMUSG00000025226
282,ENSMUSG00000055523
283,ENSMUSG00000098332
284,ENSMUSG00000019505
285,ENSMUSG00000110710
286,ENSMUSG00000028545
287,ENSMUSG00000097204
288,ENSMUSG00000026869
289,ENSMUSG00000078317
290,ENSMUSG00000070526
291,ENSMUSG00000041763
292,ENSMUSG00000021629
293,ENSMUSG00000020151
294,ENSMUSG00000030616
295,ENSMUSG00000028716
296,ENSMUSG00000053916
297,ENSMUSG00000051375
298,ENSMUSG00000004207
299,ENSMUSG00000028826
300,ENSMUSG00000022032
301,ENSMUSG00000085971
302,ENSMUSG00000038984
303,ENSMUSG00000038346
304,ENSMUSG00000038259
305,ENSMUSG00000039646
306,ENSMUSG00000024410
307,ENSMUSG00000099760
308,ENSMUSG00000099762
309,ENSMUSG00000038072
310,ENSMUSG00000087022
311,ENSMUSG00000045498
312,ENSMUSG00000029599
313,ENSMUSG00000026258
314,ENSMUSG00000021079
315,ENSMUSG00000055491
316,ENSMUSG00000084938
317,ENSMUSG00000047193
318,ENSMUSG00000097638
319,ENSMUSG00000060594
320,ENSMUSG00000035310
321,ENSMUSG00000087497
322,ENSMUSG00000040434
323,ENSMUSG00000071866
324,ENSMUSG00000028701
325,ENSMUSG00000021023
326,ENSMUSG00000023809
327,ENSMUSG00000032306
328,ENSMUSG00000032179
329,ENSMUSG00000073374
330,ENSMUSG00000051499
331,ENSMUSG00000028536
332,ENSMUSG00000041132
333,ENSMUSG00000024539
334,ENSMUSG00000026020
335,ENSMUSG00000108063
336,ENSMUSG00000026027
337,ENSMUSG00000032952
338,ENSMUSG00000098027
339,ENSMUSG00000058392
340,ENSMUSG00000104117
341,ENSMUSG00000038172
342,ENSMUSG00000041936
343,ENSMUSG00000112679
344,ENSMUSG00000041540
345,ENSMUSG00000078235
346,ENSMUSG00000034584
347,ENSMUSG00000021532
348,ENSMUSG00000064210
349,ENSMUSG00000117172
350,ENSMUSG00000032252
351,ENSMUSG00000020871
352,ENSMUSG00000021687
353,ENSMUSG00000023232
354,ENSMUSG00000034987
355,ENSMUSG00000031383
356,ENSMUSG00000046008
357,ENSMUSG00000053153
358,ENSMUSG00000055109
359,ENSMUSG00000042742
360,ENSMUSG00000035849
361,ENSMUSG00000116158
362,ENSMUSG00000035860
363,ENSMUSG00000027676
364,ENSMUSG00000102548
365,ENSMUSG00000044636
366,ENSMUSG00000072769
367,ENSMUSG00000006850
368,ENSMUSG00000031609
369,ENSMUSG00000040164
370,ENSMUSG00000104520
371,ENSMUSG00000046230
372,ENSMUSG00000109857
373,ENSMUSG00000097456
374,ENSMUSG00000029716
375,ENSMUSG00000019590
376,ENSMUSG00000057666
377,ENSMUSG00000014313
378,ENSMUSG00000027316
379,ENSMUSG00000071632
380,ENSMUSG00000031818
381,ENSMUSG00000021815
382,ENSMUSG00000027297
383,ENSMUSG00000021270
384,ENSMUSG00000087088
385,ENSMUSG00000057729
386,ENSMUSG00000064225
387,ENSMUSG00000037885
388,ENSMUSG00000035653
389,ENSMUSG00000117545
390,ENSMUSG00000066643
391,ENSMUSG00000036473
392,ENSMUSG00000033972
393,ENSMUSG00000002733
394,ENSMUSG00000048661
395,ENSMUSG00000036218
396,ENSMUSG00000026960
397,ENSMUSG00000039133
398,ENSMUSG00000074207
399,ENSMUSG00000039740
400,ENSMUSG00000052353
401,ENSMUSG00000078695
402,ENSMUSG00000059834
403,ENSMUSG00000040490
404,ENSMUSG00000086171
405,ENSMUSG00000026928
406,ENSMUSG00000052031
407,ENSMUSG00000059486
408,ENSMUSG00000031847
409,ENSMUSG00000036052
410,ENSMUSG00000107008
411,ENSMUSG00000024399
412,ENSMUSG00000031870
413,ENSMUSG00000026014
414,ENSMUSG00000049606
415,ENSMUSG00000041809
416,ENSMUSG00000030695
417,ENSMUSG00000068744
418,ENSMUSG00000028465
419,ENSMUSG00000021044
420,ENSMUSG00000058398
421,ENSMUSG00000032128
422,ENSMUSG00000058019
423,ENSMUSG00000074063
424,ENSMUSG00000031357
425,ENSMUSG00000019785
426,ENSMUSG00000019945
427,ENSMUSG00000022237
428,ENSMUSG00000040570
429,ENSMUSG00000000532
430,ENSMUSG00000021224
431,ENSMUSG00000118257
432,ENSMUSG00000028634
433,ENSMUSG00000044367
434,ENSMUSG00000000154
435,ENSMUSG00000017764
436,ENSMUSG00000087322
437,ENSMUSG00000028524
438,ENSMUSG00000006906
439,ENSMUSG00000020115
440,ENSMUSG00000028246
441,ENSMUSG00000038570
442,ENSMUSG00000073792
443,ENSMUSG00000068740
444,ENSMUSG00000049897
445,ENSMUSG00000022763
446,ENSMUSG00000097216
447,ENSMUSG00000017943
448,ENSMUSG00000026638
449,ENSMUSG00000075478
450,ENSMUSG00000021363
451,ENSMUSG00000061313
452,ENSMUSG00000022710
453,ENSMUSG00000068039
454,ENSMUSG00000047604
455,ENSMUSG00000039483
456,ENSMUSG00000050010
457,ENSMUSG00000033590
458,ENSMUSG00000059742
459,ENSMUSG00000035293
460,ENSMUSG00000036817
461,ENSMUSG00000034310
462,ENSMUSG00000090691
463,ENSMUSG00000005267
464,ENSMUSG00000008129
465,ENSMUSG00000052861
466,ENSMUSG00000097378
467,ENSMUSG00000031787
468,ENSMUSG00000049303
469,ENSMUSG00000097572
470,ENSMUSG00000085058
471,ENSMUSG00000092090
472,ENSMUSG00000057363
473,ENSMUSG00000026837
474,ENSMUSG00000051236
475,ENSMUSG00000050064
476,ENSMUSG00000038368
477,ENSMUSG00000063049
478,ENSMUSG00000036061
479,ENSMUSG00000006235
480,ENSMUSG00000032735
481,ENSMUSG00000033256
482,ENSMUSG00000021217
483,ENSMUSG00000006494
484,ENSMUSG00000034243
485,ENSMUSG00000091423
486,ENSMUSG00000097187
487,ENSMUSG00000038412
488,ENSMUSG00000003929
489,ENSMUSG00000055202
490,ENSMUSG00000047909
491,ENSMUSG00000030061
492,ENSMUSG00000059040
493,ENSMUSG00000053214
494,ENSMUSG00000050069
495,ENSMUSG00000022346
496,ENSMUSG00000004948
497,ENSMUSG00000074378
498,ENSMUSG00000024502
499,ENSMUSG00000030598
500,ENSMUSG00000032525
501,ENSMUSG00000035576
502,ENSMUSG00000030216
503,ENSMUSG00000118229
504,ENSMUSG00000097392
505,ENSMUSG00000047259
506,ENSMUSG00000067276
507,ENSMUSG00000072473
508,ENSMUSG00000063568
509,ENSMUSG00000034192
510,ENSMUSG00000020869
511,ENSMUSG00000078502
512,ENSMUSG00000087385
513,ENSMUSG00000038646
514,ENSMUSG00000036403
515,ENSMUSG00000009628
516,ENSMUSG00000039518
517,ENSMUSG00000042834
518,ENSMUSG00000085837
519,ENSMUSG00000062627
520,ENSMUSG00000002458
521,ENSMUSG00000037536
522,ENSMUSG00000032745
523,ENSMUSG00000020993
524,ENSMUSG00000030166
525,ENSMUSG00000017801
526,ENSMUSG00000006676
527,ENSMUSG00000035357
528,ENSMUSG00000000282
529,ENSMUSG00000050677
530,ENSMUSG00000024670
531,ENSMUSG00000022340
532,ENSMUSG00000046613
533,ENSMUSG00000040242
534,ENSMUSG00000073877
535,ENSMUSG00000071337
536,ENSMUSG00000026709
537,ENSMUSG00000055835
538,ENSMUSG00000024776
539,ENSMUSG00000027829
540,ENSMUSG00000097794
541,ENSMUSG00000084904
542,ENSMUSG00000010608
543,ENSMUSG00000028838
544,ENSMUSG00000049420
545,ENSMUSG00000029190
546,ENSMUSG00000068114
547,ENSMUSG00000116305
548,ENSMUSG00000028763
549,ENSMUSG00000019777
550,ENSMUSG00000030882
551,ENSMUSG00000026870
552,ENSMUSG00000117698
553,ENSMUSG00000042417
554,ENSMUSG00000048304
555,ENSMUSG00000024378
556,ENSMUSG00000002031
557,ENSMUSG00000030611
558,ENSMUSG00000040455
559,ENSMUSG00000078566
560,ENSMUSG00000069089
561,ENSMUSG00000019256
562,ENSMUSG00000111329
563,ENSMUSG00000035929
564,ENSMUSG00000051786
565,ENSMUSG00000031107
566,ENSMUSG00000036898
567,ENSMUSG00000001229
568,ENSMUSG00000019146
569,ENSMUSG00000042688
570,ENSMUSG00000053914
571,ENSMUSG00000026333
572,ENSMUSG00000027329
573,ENSMUSG00000022191
574,ENSMUSG00000069135
575,ENSMUSG00000035161
576,ENSMUSG00000040187
577,ENSMUSG00000026082
578,ENSMUSG00000075307
579,ENSMUSG00000039529
580,ENSMUSG00000027286
581,ENSMUSG00000098146
582,ENSMUSG00000026167
583,ENSMUSG00000042814
584,ENSMUSG00000064202
585,ENSMUSG00000078139
586,ENSMUSG00000028959
587,ENSMUSG00000024231
588,ENSMUSG00000052726
589,ENSMUSG00000001376
590,ENSMUSG00000062995
591,ENSMUSG00000074259
592,ENSMUSG00000112880
593,ENSMUSG00000047155
594,ENSMUSG00000036036
595,ENSMUSG00000023473
596,ENSMUSG00000020361
597,ENSMUSG00000078765
598,ENSMUSG00000029174
599,ENSMUSG00000035211
600,ENSMUSG00000070953
601,ENSMUSG00000024878
602,ENSMUSG00000021281
603,ENSMUSG00000020142
604,ENSMUSG00000028546
605,ENSMUSG00000044243
606,ENSMUSG00000089768
607,ENSMUSG00000015087
608,ENSMUSG00000108414
609,ENSMUSG00000096351
610,ENSMUSG00000021772
611,ENSMUSG00000020131
612,ENSMUSG00000030587
613,ENSMUSG00000055026
614,ENSMUSG00000079355
615,ENSMUSG00000097413
616,ENSMUSG00000024114
617,ENSMUSG00000036257
618,ENSMUSG00000025909
619,ENSMUSG00000046994
620,ENSMUSG00000010797
621,ENSMUSG00000041488
622,ENSMUSG00000097261
623,ENSMUSG00000039713
624,ENSMUSG00000028221
625,ENSMUSG00000050079
626,ENSMUSG00000059305
627,ENSMUSG00000038970
628,ENSMUSG00000029613
629,ENSMUSG00000038039
630,ENSMUSG00000017778
631,ENSMUSG00000040364
632,ENSMUSG00000021895
633,ENSMUSG00000034780
634,ENSMUSG00000036928
635,ENSMUSG00000052214
636,ENSMUSG00000023156
637,ENSMUSG00000044125
638,ENSMUSG00000054910
639,ENSMUSG00000007950
640,ENSMUSG00000027475
641,ENSMUSG00000039153
642,ENSMUSG00000041343
643,ENSMUSG00000039697
644,ENSMUSG00000033644
645,ENSMUSG00000078899
646,ENSMUSG00000061518
647,ENSMUSG00000022837
648,ENSMUSG00000090667
649,ENSMUSG00000091154
650,ENSMUSG00000038954
651,ENSMUSG00000031706
652,ENSMUSG00000069814
653,ENSMUSG00000027787
654,ENSMUSG00000031816
655,ENSMUSG00000061742
656,ENSMUSG00000027079
657,ENSMUSG00000037795
658,ENSMUSG00000016262
659,ENSMUSG00000026885
660,ENSMUSG00000026768
661,ENSMUSG00000090231
662,ENSMUSG00000085795
663,ENSMUSG00000058152
664,ENSMUSG00000110523
665,ENSMUSG00000024999
666,ENSMUSG00000026411
667,ENSMUSG00000001910
668,ENSMUSG00000032624
669,ENSMUSG00000057322
670,ENSMUSG00000005102
671,ENSMUSG00000033669
672,ENSMUSG00000110834
673,ENSMUSG00000111325
674,ENSMUSG00000078747
675,ENSMUSG00000059897
676,ENSMUSG00000046573
677,ENSMUSG00000022890
678,ENSMUSG00000079038
679,ENSMUSG00000029246
680,ENSMUSG00000062012
681,ENSMUSG00000038564
682,ENSMUSG00000036943
683,ENSMUSG00000097944
684,ENSMUSG00000016409
685,ENSMUSG00000022619
686,ENSMUSG00000049744
687,ENSMUSG00000034354
688,ENSMUSG00000046962
689,ENSMUSG00000062825
690,ENSMUSG00000058246
691,ENSMUSG00000041697
692,ENSMUSG00000036196
693,ENSMUSG00000029580
694,ENSMUSG00000111293
695,ENSMUSG00000070737
696,ENSMUSG00000115422
697,ENSMUSG00000040297
698,ENSMUSG00000098022
699,ENSMUSG00000090317
700,ENSMUSG00000032175
701,ENSMUSG00000035572
702,ENSMUSG00000058626
703,ENSMUSG00000056124
704,ENSMUSG00000027744
705,ENSMUSG00000000441
706,ENSMUSG00000006675
707,ENSMUSG00000025428
708,ENSMUSG00000115650
709,ENSMUSG00000024121
710,ENSMUSG00000058388
711,ENSMUSG00000027016
712,ENSMUSG00000056880
713,ENSMUSG00000023025
714,ENSMUSG00000030400
715,ENSMUSG00000045886
716,ENSMUSG00000026782
717,ENSMUSG00000090841
718,ENSMUSG00000036810
719,ENSMUSG00000036452
720,ENSMUSG00000020255
721,ENSMUSG00000074643
722,ENSMUSG00000033423
723,ENSMUSG00000008601
724,ENSMUSG00000035086
725,ENSMUSG00000024014
726,ENSMUSG00000034601
727,ENSMUSG00000114309
728,ENSMUSG00000042719
729,ENSMUSG00000035845
730,ENSMUSG00000032959
731,ENSMUSG00000044847
732,ENSMUSG00000079428
733,ENSMUSG00000024170
734,ENSMUSG00000086693
735,ENSMUSG00000043243
736,ENSMUSG00000056214
737,ENSMUSG00000105152
738,ENSMUSG00000046733
739,ENSMUSG00000085148
740,ENSMUSG00000021891
741,ENSMUSG00000028840
742,ENSMUSG00000070806
743,ENSMUSG00000020067
744,ENSMUSG00000046417
745,ENSMUSG00000027490
746,ENSMUSG00000038628
747,ENSMUSG00000017418
748,ENSMUSG00000087038
749,ENSMUSG00000037643
750,ENSMUSG00000034906
751,ENSMUSG00000040415
752,ENSMUSG00000020930
753,ENSMUSG00000110344
754,ENSMUSG00000015027
755,ENSMUSG00000031578
756,ENSMUSG00000110441
757,ENSMUSG00000072623
758,ENSMUSG00000066838
759,ENSMUSG00000034023
760,ENSMUSG00000036186
761,ENSMUSG00000036731
762,ENSMUSG00000041444
763,ENSMUSG00000042133
764,ENSMUSG00000086804
765,ENSMUSG00000039478
766,ENSMUSG00000039382
767,ENSMUSG00000035011
768,ENSMUSG00000027091
769,ENSMUSG00000045337
770,ENSMUSG00000019797
771,ENSMUSG00000096917
772,ENSMUSG00000058498
773,ENSMUSG00000037852
774,ENSMUSG00000070493
775,ENSMUSG00000027274
776,ENSMUSG00000029033
777,ENSMUSG00000097379
778,ENSMUSG00000020078
779,ENSMUSG00000063975
780,ENSMUSG00000040746
781,ENSMUSG00000066057
782,ENSMUSG00000046096
783,ENSMUSG00000044976
784,ENSMUSG00000020802
785,ENSMUSG00000109511
786,ENSMUSG00000040289
787,ENSMUSG00000032207
788,ENSMUSG00000030543
789,ENSMUSG00000000787
790,ENSMUSG00000032860
791,ENSMUSG00000041609
792,ENSMUSG00000086775
793,ENSMUSG00000036825
794,ENSMUSG00000045409
795,ENSMUSG00000020328
796,ENSMUSG00000028945
797,ENSMUSG00000026803
798,ENSMUSG00000040770
799,ENSMUSG00000032515
800,ENSMUSG00000037742
801,ENSMUSG00000086732
802,ENSMUSG00000029729
803,ENSMUSG00000044067
804,ENSMUSG00000035621
805,ENSMUSG00000025393
806,ENSMUSG00000025157
807,ENSMUSG00000015357
808,ENSMUSG00000015790
809,ENSMUSG00000044320
810,ENSMUSG00000033809
811,ENSMUSG00000020114
812,ENSMUSG00000070738
813,ENSMUSG00000022905
814,ENSMUSG00000031633
815,ENSMUSG00000062116
816,ENSMUSG00000026319
817,ENSMUSG00000034854
818,ENSMUSG00000030682
819,ENSMUSG00000040506
820,ENSMUSG00000055932
821,ENSMUSG00000034932
822,ENSMUSG00000052144
823,ENSMUSG00000025507
824,ENSMUSG00000044938
825,ENSMUSG00000117768
826,ENSMUSG00000097209
827,ENSMUSG00000015711
828,ENSMUSG00000030732
829,ENSMUSG00000022561
830,ENSMUSG00000022431
831,ENSMUSG00000024521
832,ENSMUSG00000113771
833,ENSMUSG00000002588
834,ENSMUSG00000074555
835,ENSMUSG00000029534
836,ENSMUSG00000036931
837,ENSMUSG00000020027
838,ENSMUSG00000044894
839,ENSMUSG00000020830
840,ENSMUSG00000087249
841,ENSMUSG00000115813
842,ENSMUSG00000047603
843,ENSMUSG00000084848
844,ENSMUSG00000073755
845,ENSMUSG00000038187
846,ENSMUSG00000118107
847,ENSMUSG00000022099
848,ENSMUSG00000020659
849,ENSMUSG00000024078
850,ENSMUSG00000095318
851,ENSMUSG00000026491
852,ENSMUSG00000090210
853,ENSMUSG00000040034
854,ENSMUSG00000028389
855,ENSMUSG00000015127
856,ENSMUSG00000047777
857,ENSMUSG00000078853
858,ENSMUSG00000038860
859,ENSMUSG00000043398
860,ENSMUSG00000085408
861,ENSMUSG00000029344
862,ENSMUSG00000102758
863,ENSMUSG00000109021
864,ENSMUSG00000032718
865,ENSMUSG00000010044
866,ENSMUSG00000040136
867,ENSMUSG00000038000
868,ENSMUSG00000016252
869,ENSMUSG00000000440
870,ENSMUSG00000031488
871,ENSMUSG00000024732
872,ENSMUSG00000057816
873,ENSMUSG00000028630
874,ENSMUSG00000050855
875,ENSMUSG00000018659
876,ENSMUSG00000086448
877,ENSMUSG00000036264
878,ENSMUSG00000016308
879,ENSMUSG00000015401
880,ENSMUSG00000041037
881,ENSMUSG00000069495
882,ENSMUSG00000001228
883,ENSMUSG00000025630
884,ENSMUSG00000020458
885,ENSMUSG00000031883
886,ENSMUSG00000038840
887,ENSMUSG00000025386
888,ENSMUSG00000089762
889,ENSMUSG00000030718
890,ENSMUSG00000104675
891,ENSMUSG00000039865
892,ENSMUSG00000064370
893,ENSMUSG00000063804
894,ENSMUSG00000102869
895,ENSMUSG00000026181
896,ENSMUSG00000057406
897,ENSMUSG00000029569
898,ENSMUSG00000042641
899,ENSMUSG00000032462
900,ENSMUSG00000019806
901,ENSMUSG00000038181
902,ENSMUSG00000072845
903,ENSMUSG00000034226
904,ENSMUSG00000106688
905,ENSMUSG00000111348
906,ENSMUSG00000061458
907,ENSMUSG00000013878
908,ENSMUSG00000060935
909,ENSMUSG00000073802
910,ENSMUSG00000029090
911,ENSMUSG00000002147
912,ENSMUSG00000051238
913,ENSMUSG00000071252
914,ENSMUSG00000039033
915,ENSMUSG00000016526
916,ENSMUSG00000033460
917,ENSMUSG00000021675
918,ENSMUSG00000022621
919,ENSMUSG00000074811
920,ENSMUSG00000093565
921,ENSMUSG00000002661
922,ENSMUSG00000020516
923,ENSMUSG00000026035
924,ENSMUSG00000027569
925,ENSMUSG00000026750
926,ENSMUSG00000087408
927,ENSMUSG00000062270
928,ENSMUSG00000043419
929,ENSMUSG00000052446
930,ENSMUSG00000021187
931,ENSMUSG00000048355
932,ENSMUSG00000059423
933,ENSMUSG00000108616
934,ENSMUSG00000059482
935,ENSMUSG00000115867
936,ENSMUSG00000032177
937,ENSMUSG00000059811
938,ENSMUSG00000062470
939,ENSMUSG00000055723
940,ENSMUSG00000020849
941,ENSMUSG00000031409
942,ENSMUSG00000030471
943,ENSMUSG00000036275
944,ENSMUSG00000047454
945,ENSMUSG00000087535
946,ENSMUSG00000020400
947,ENSMUSG00000075707
948,ENSMUSG00000035049
949,ENSMUSG00000034664
950,ENSMUSG00000029276
951,ENSMUSG00000001175
952,ENSMUSG00000030649
953,ENSMUSG00000048458
954,ENSMUSG00000029119
955,ENSMUSG00000022762
956,ENSMUSG00000097287
957,ENSMUSG00000020892
958,ENSMUSG00000014243
959,ENSMUSG00000053560
960,ENSMUSG00000063052
961,ENSMUSG00000113052
962,ENSMUSG00000030888
963,ENSMUSG00000068739
964,ENSMUSG00000026273
965,ENSMUSG00000021485
966,ENSMUSG00000047539
967,ENSMUSG00000041303
968,ENSMUSG00000039703
969,ENSMUSG00000079442
970,ENSMUSG00000073000
971,ENSMUSG00000014859
972,ENSMUSG00000023004
973,ENSMUSG00000024493
974,ENSMUSG00000053846
975,ENSMUSG00000111369
976,ENSMUSG00000039308
977,ENSMUSG00000053166
978,ENSMUSG00000034206
979,ENSMUSG00000087341
980,ENSMUSG00000060862
981,ENSMUSG00000000740
982,ENSMUSG00000026546
983,ENSMUSG00000020537
984,ENSMUSG00000028894
985,ENSMUSG00000029071
986,ENSMUSG00000026281
987,ENSMUSG00000021027
988,ENSMUSG00000029632
989,ENSMUSG00000091510
990,ENSMUSG00000035764
991,ENSMUSG00000056201
992,ENSMUSG00000032560
993,ENSMUSG00000033629
994,ENSMUSG00000031360
995,ENSMUSG00000031860
996,ENSMUSG00000032024
997,ENSMUSG00000027748
998,ENSMUSG00000038064
999,ENSMUSG00000027679
